feature_names,feature_score
ent_q_diff_block_1_15,300.5652311586449
string_len_counts_43,294.8900919172937
asm_regs_eax,293.9593079142793
byte_1G_00,291.2814419860674
asm_symb_Bracket_Open,289.46423950888163
byte_1G_a2,289.204317175252
byte_1G_c0,283.03614817332647
string_len_counts_3,280.5583755233099
asm_opcodes_jg,279.8026669219888
ent_q_diff_block_1_18,279.42492302851537
ent_q_diffs_max-min,278.0363788530474
ent_q_diff_diffs_2_var,273.9959105012407
byte_1G_33,273.255754494296
ent_q_diff_block_2_18,267.95371800111974
byte_1G_20,265.0180855608324
asm_opcodes_sub,259.33021444227035
asm_opcodes_loope,256.678806491993
asm_opcodes_jb,250.54410785316563
string_total_len,248.75668609768096
asm_opcodes_jnb,245.55414905734693
asm_opcodes_jl,243.398611927682
asm_regs_esi,239.31972831696507
string_len_counts_36,234.7743126940577
asm_opcodes_mov,230.3833460269596
byte_1G_80,226.89613022037815
ent_q_diff_block_3_19,225.49610025712047
asm_opcodes_popf,223.31445385103567
byte_1G_01,222.08593402058378
string_len_counts_19,221.44288352618673
asm_opcodes_dec,220.8542099216786
asm_opcodes_pushf,220.74063799725283
string_len_counts_6,219.57750559124196
asm_regs_ecx,218.45963414107362
ent_p_diffs_4,218.38662780441013
asm_opcodes_int,217.27900083029894
string_len_counts_0_100,215.70311532236676
string_len_counts_0_10,213.97376447751677
string_len_counts_37,213.5576254754879
string_len_counts_26,213.54602621376515
asm_regs_ss,212.2530351839862
string_len_counts_14,206.1496079994341
string_len_counts_13,205.28544966334852
asm_opcodes_ends,203.812716239898
asm_opcodes_cli,203.27639741953627
asm_opcodes_add,196.9059857108572
string_len_counts_44,196.0590662395426
asm_regs_esp,191.35474491447468
ent_p_diffs_7,188.09675767165112
string_len_counts_15,187.26226422163523
asm_opcodes_movzx,185.43632284280778
ent_p_diffs_17,183.57756095091227
ent_p_diffs_18,183.4157707512585
asm_opcodes_cdq,183.05634258632276
string_len_counts_10_30,183.00518619539855
ent_q_diff_diffs_0_min,182.06318052880658
ent_p_diffs_6,180.4837191025001
asm_opcodes_rcl,179.57625742004237
string_len_counts_17,179.19876274447557
ent_q_diff_diffs_0_max-min,178.01800789272036
byte_1G_e1,175.84852334266307
asm_regs_edi,174.70884505495962
byte_1G_cc,174.27361731995384
string_len_counts_11,173.55524209401523
ent_p_diffs_8,172.68569602285984
asm_symb_Bracket_Close,171.5461167025499
byte_1G_23,167.26878574911453
ent_q_diff_diffs_0_var,166.78836954532608
asm_opcodes_fword,166.56959520541764
asm_regs_bh,164.0458651801876
asm_regs_ebx,163.71817942876464
string_len_counts_40,163.49335670132638
byte_1G_c2,163.26217711749766
asm_regs_bl,162.43002135185426
asm_regs_al,156.73329926213
string_len_counts_18,156.2099784784313
ent_q_diffs_min,154.1970867133467
ent_p_diffs_0,154.1970867133467
ent_p_0,154.1970867133467
asm_regs_cx,153.8561971767585
ent_p_diffs_5,150.9745263321491
ent_q_diff_diffs_3_max-min,147.70787895216918
string_len_counts_3000_6000,147.6346742807367
string_len_counts_12,147.5040184848116
string_len_counts_9,146.5095121144994
asm_regs_edx,144.20952684605155
string_len_counts_7,143.33307395305386
string_len_counts_1,142.76793728934828
asm_regs_dx,141.47204188140321
byte_1G_12,139.8598158952157
ent_p_diffs_19,137.86412589061624
asm_opcodes_stos,136.7307137973725
ent_p_diffs_12,135.29749920161572
asm_opcodes_al,134.97124235325916
byte_1G_11,132.94779277723563
string_len_counts_27,130.88785657198522
ent_p_diffs_16,128.39480194833
asm_opcodes_or,127.50898025990038
ent_q_diff_diffs_0_max,126.60567855913973
byte_1G_10,125.98494047052233
ent_q_diff_diffs_3_min,124.86277266121725
string_len_counts_35,123.01617146821508
asm_opcodes_in,122.54703286310554
asm_regs_cl,121.88421499939139
string_len_counts_30_60,121.88246679390515
byte_1G_03,121.09458040891418
string_len_counts_21,119.83589113677708
asm_opcodes_mul,119.03641740547414
asm_opcodes_rep,119.02973281038156
string_len_counts_41,118.75034058401368
string_len_counts_16,118.5203358779697
byte_1G_bb,117.66934484406956
asm_opcodes_imul,116.71626065210907
byte_1G_e2,116.16189966815632
byte_1G_02,115.86646258208889
byte_1G_22,115.7016810747891
ent_q_diff_block_0_15,114.53167379443349
byte_1G_08,110.11526977924649
asm_opcodes_sbb,107.67785375424985
string_len_counts_38,105.07093509421743
asm_opcodes_daa,102.96954107310862
byte_1G_13,102.90427005283915
string_len_counts_45,102.37514005795802
string_len_counts_50,102.01600726057583
byte_1G_31,101.99113537253574
asm_opcodes_jno,101.83838399657415
byte_1G_ad,100.94935986911295
string_len_counts_49,100.89665683882322
string_len_counts_1300_2000,97.06751413074863
asm_opcodes_bt,95.80823196798521
string_len_counts_22,94.82166732317077
byte_1G_f7,94.21453998299397
byte_1G_b1,93.68900340429013
string_len_counts_51,93.66844505977505
string_len_counts_39,92.8830622228915
asm_opcodes_scas,92.87156368446266
byte_1G_32,91.52655061366814
byte_1G_cb,90.68296399311704
byte_1G_da,90.6310584411586
ent_p_diffs_10,90.29021450239148
string_len_counts_42,89.83144439080426
string_len_counts_24,89.57821070368652
string_len_counts_10,88.59968417668905
string_len_counts_53,88.34149581879073
byte_1G_0f,88.3375891588165
string_len_counts_46,88.24006201675986
byte_1G_bf,88.10144354279905
asm_opcodes_fstcw,87.68685003074732
byte_1G_0c,87.52521204006698
byte_1G_14,86.72889800720851
byte_1G_bc,85.40640712291265
string_len_counts_47,84.91203998612446
asm_regs_ax,84.25608047566678
byte_1G_ea,83.38340956120119
string_len_counts_25,82.84542771009403
byte_1G_b4,82.12430913018119
byte_1G_d0,81.4278721806225
asm_opcodes_std,80.01857861406631
byte_1G_ce,78.29560773824055
byte_1G_f1,77.96848377619946
asm_regs_bx,77.05036320375069
asm_opcodes_cld,76.41581061973469
byte_1G_a5,76.33379045363445
byte_1G_53,76.25418737762483
ent_q_diff_block_3_14,76.04354436728738
byte_1G_18,76.0255295308194
string_len_counts_54,75.95248799306832
asm_opcodes_fild,75.81695466633336
asm_regs_dh,75.40262427432923
asm_opcodes_setnle,75.11645812211394
byte_1G_21,74.71073876993746
string_len_counts_2000_3000,74.30017243692345
asm_opcodes_neg,73.67286953859283
string_len_counts_48,73.46558326571571
string_len_counts_8,73.2645228774899
asm_opcodes_fistp,73.21519467413347
string_len_counts_23,72.9628138772876
string_len_counts_55,72.95634681561542
byte_1G_a4,71.55036382835385
string_len_counts_20,71.5414679555983
string_len_counts_28,71.237094852054
string_len_counts_59,70.75778381240121
byte_1G_46,69.84106169458367
string_len_counts_34,69.19147380506507
string_len_counts_56,68.84807268897616
byte_1G_30,68.74395443113978
asm_opcodes_inc,68.00645733151966
byte_1G_bd,65.62967970766195
byte_1G_d8,65.53445153758544
byte_1G_74,65.51676943636497
byte_1G_fb,65.45544654784864
byte_1G_e0,65.42089263669081
string_len_counts_32,64.32686328332397
string_len_counts_58,63.917077823352635
string_len_counts_57,62.34971738113561
asm_opcodes_const,62.333082438746395
asm_opcodes_fdivp,62.03104895139365
asm_opcodes_wait,61.11348807382097
string_len_counts_29,60.514150287644505
byte_1G_cf,59.58485909322825
byte_1G_e4,59.471500693410476
ent_q_diffs_14,59.2094256107283
byte_1G_dc,59.20262260285693
byte_1G_9a,59.009836464439836
asm_opcodes_shr,58.98995903006006
byte_1G_96,58.53178269162623
string_len_counts_60,57.738947736659014
byte_1G_ef,57.31039734743458
byte_1G_06,56.41623661548361
byte_1G_d7,56.372620638486495
byte_1G_8e,54.90810857622617
asm_opcodes_xor,54.59732698923741
byte_1G_e6,54.373871116358856
byte_1G_07,53.54522130047258
byte_1G_75,52.99870600422084
ent_q_diff_block_1_14,52.739501362620715
byte_1G_45,51.57175063954292
byte_1G_6a,51.26845883943782
byte_1G_f9,51.207485744323186
asm_opcodes_xchg,50.35803123782572
byte_1G_7f,50.09327518789005
byte_1G_04,49.89159350939105
asm_opcodes_shld,49.87183130524092
string_len_counts_30,49.713964741204514
string_len_counts_64,49.51593458214389
asm_regs_dl,49.20449161359063
string_len_counts_63,49.130901762345395
byte_1G_99,48.83925871681001
byte_1G_f3,48.80227221804283
byte_1G_aa,48.71563611277693
byte_1G_5d,48.50181581973719
byte_1G_48,48.39487366858711
byte_1G_a0,47.23726839763885
byte_1G_d3,46.4681618137838
ent_p_diffs_15,46.33549550572515
byte_1G_cd,45.35418396638256
byte_1G_f2,45.23503000479785
string_len_counts_66,44.871246656450836
byte_1G_a1,44.50443345770646
byte_1G_e5,44.39147678345711
ent_q_diff_block_2_14,43.75810828676806
string_len_counts_61,43.511650672906406
string_len_counts_60_90,43.4682524451289
byte_1G_fd,42.64946460286151
byte_1G_b9,42.23044669789709
byte_1G_90,42.159188057264984
byte_1G_24,41.85185361404257
string_len_counts_65,41.604467993882466
byte_1G_df,41.59473355178707
asm_opcodes_setle,41.433902221467086
byte_1G_a8,41.27450752763827
string_len_counts_76,41.07201907435654
byte_1G_b7,41.015837526497435
string_len_counts_68,40.982011016259
byte_1G_d9,40.90950757315833
byte_1G_68,40.81348072387939
byte_1G_9d,40.50557433939637
string_len_counts_62,40.376476970469746
asm_opcodes_sar,39.95687524525134
string_len_counts_31,39.61035704550205
byte_1G_de,39.57464431994047
byte_1G_e7,38.93113086571087
byte_1G_4d,38.69415658413766
byte_1G_c9,38.489793681452724
byte_1G_95,38.415615499972915
asm_regs_ch,38.2243958194801
byte_1G_91,38.005713801755206
byte_1G_d1,37.93081140677989
asm_regs_ah,37.69622831151321
byte_1G_ae,37.66303143334544
asm_opcodes_setb,37.56734909750042
byte_1G_9b,37.4610242499954
byte_1G_ab,37.421251864093485
byte_1G_56,37.20776475748168
byte_1G_2a,37.05997719454768
byte_1G_8f,36.97225438584414
byte_1G_f4,36.96588522228622
asm_opcodes_setnz,36.9515211394409
byte_1G_ca,36.95134618399817
byte_1G_16,36.80752979007212
byte_1G_97,36.66210655748439
byte_1G_e3,36.45728919506783
string_len_counts_67,36.4319712138594
byte_1G_50,35.35315891265736
byte_1G_9f,35.327553871483076
byte_1G_7b,35.31408735426226
asm_opcodes_ror,35.27577026569478
byte_1G_86,35.24730437476177
byte_1G_b2,35.08049095887825
byte_1G_a9,35.05181679414751
byte_1G_a3,34.738729180192216
byte_1G_ba,34.39878122045329
byte_1G_a7,34.34748950261095
byte_1G_82,34.20755636554619
string_len_counts_70,34.16920044826361
byte_1G_9c,33.94076445191174
string_len_counts_33,33.61587935213637
byte_1G_d6,33.394143539786754
byte_1G_9e,33.236291925293905
byte_1G_dd,33.07426428776146
byte_1G_af,32.89883422706378
byte_1G_b3,32.87854107908583
byte_1G_d4,32.86620488908119
byte_1G_1e,32.72456598368225
byte_1G_7e,32.657304742934905
byte_1G_8a,32.644634418170796
string_len_counts_81,32.24427795575808
byte_1G_44,31.96901232034866
byte_1G_40,31.77349769782731
byte_1G_a6,31.453710766813213
byte_1G_0b,31.39930530254111
byte_1G_92,31.355570367204535
byte_1G_93,31.15234303608308
string_len_counts_79,30.78799755247106
byte_1G_d2,30.770630872998712
byte_1G_81,30.645109003409488
byte_1G_ee,30.44577411065556
byte_1G_87,30.44546702181001
byte_1G_fa,30.357950911522103
byte_1G_8c,30.02048613319839
byte_1G_17,30.01865566221134
byte_1G_b5,29.943403473029324
byte_1G_57,29.91130759592288
asm_opcodes_fxch,29.8688948261887
byte_1G_5e,29.62674019760788
byte_1G_b8,29.581678937346833
byte_1G_94,29.570276893213855
asm_symb_Dash,29.46101882955538
byte_1G_98,29.451427190305232
byte_1G_55,29.448922002390905
byte_1G_db,29.404275704362558
string_len_counts_78,29.151588206034056
byte_1G_f5,28.56617868701346
byte_1G_b0,28.532596286874487
string_len_counts_77,28.39799123586817
string_len_counts_100_150,28.161898534647555
byte_1G_59,28.11545314228025
string_len_counts_69,28.081666500241937
byte_1G_0a,28.021987849119466
asm_opcodes_shl,27.844268396098677
byte_1G_0e,27.79724190248981
byte_1G_c8,27.737649225252316
asm_opcodes_fdivr,27.611727021899192
byte_1G_39,27.486887028435003
byte_1G_f6,27.44062463679995
byte_1G_2c,27.13585353247925
byte_1G_7c,26.890038660756247
byte_1G_1f,26.831064591025527
byte_1G_d5,26.777739647528296
byte_1G_ac,25.60679742514787
byte_1G_ed,25.237893280434985
byte_1G_3b,25.124746620870116
string_len_counts_71,24.825791393448675
byte_1G_78,24.419886899003366
string_len_counts_83,24.290989770313846
string_len_counts_74,24.01981207789079
byte_1G_c5,23.89541067424774
byte_1G_43,23.883768079836422
ent_q_diff_diffs_max-min,23.41220993305693
byte_1G_15,23.211935040519503
string_len_counts_900_1300,23.118510897884136
byte_1G_05,22.953234694886522
string_len_counts_150_250,22.82497814069095
string_len_counts_72,22.408347935705685
byte_1G_0d,22.294945057690757
asm_opcodes_faddp,22.258371995926296
string_len_counts_80,21.819874387196332
string_len_counts_75,21.557223518405305
asm_symb_AtSign,21.4398789397386
asm_opcodes_outs,21.06670612657345
string_len_counts_73,20.85726103519434
byte_1G_2b,20.773582822496248
byte_1G_1c,20.68465554435978
byte_1G_09,20.42373907393896
asm_opcodes_fstp,20.12289087005142
byte_1G_25,19.534929045745912
string_len_counts_85,19.015858280047794
byte_1G_1d,18.857832204850506
asm_opcodes_rol,18.562245244449027
asm_opcodes_fld,17.890181197980013
string_len_counts_96,17.807548451671796
byte_1G_1b,17.693400969844564
string_len_counts_86,17.506834947045746
asm_opcodes_fdiv,16.36770254038078
string_len_counts_400_600,16.25748866846175
byte_1G_2d,16.22875441663666
byte_1G_38,16.223887823514268
byte_1G_19,15.708277968864149
asm_symb_Star,15.702561773647838
byte_1G_1a,15.656457281854937
byte_1G_76,14.199291140225137
byte_1G_26,13.979118250582593
string_len_counts_84,13.840796041652004
byte_1G_69,13.46116485260799
byte_1G_6b,12.974946065579552
byte_1G_2e,12.100726122794004
byte_1G_34,11.856081614333567
string_len_counts_97,11.726826158547988
byte_1G_4a,11.185080981830557
string_len_counts_95,11.165346652451142
byte_1G_3a,11.069287938931259
byte_1G_52,11.06358020620327
byte_1G_29,11.056760138873065
byte_1G_67,10.907202036363056
byte_1G_3d,10.59633838356437
ent_q_diff_diffs_min,10.384141600450606
byte_1G_28,10.178007565382824
byte_1G_5b,10.023039861618534
byte_1G_62,9.882773530775054
byte_1G_64,9.74910482878861
asm_opcodes_rdtsc,9.720181003488287
byte_1G_4b,9.599753317164785
byte_1G_77,9.488606485770653
byte_1G_73,9.469952659935029
string_len_counts_87,9.46585632190747
string_len_counts_99,9.396843114193521
string_len_counts_88,9.330927530054819
string_len_counts_94,9.266723491391648
byte_1G_27,8.926890408188004
byte_1G_71,8.804536864988545
byte_1G_63,8.721201755999182
byte_1G_65,8.47754189248172
byte_1G_37,8.41634193861149
string_len_counts_89,8.37304365593079
byte_1G_4f,8.346089935144196
byte_1G_5f,8.163581683817545
byte_1G_2f,7.805095747093359
byte_1G_4e,7.676503740592783
string_len_counts_93,7.504530235417982
byte_1G_5a,7.46111520422788
byte_1G_70,7.406552249962061
byte_1G_3c,7.385242593953508
string_len_counts_90,7.256916009182682
byte_1G_3e,7.062003318814784
string_len_counts_250_400,6.884951070408983
byte_1G_49,6.855612286392572
byte_1G_7a,6.851515892651692
byte_1G_6d,6.769592490635606
string_len_counts_92,6.268048511463065
asm_opcodes_jo,6.175549479435665
string_len_counts_82,6.166442912273911
byte_1G_61,6.119132797541413
asm_opcodes_ins,5.9644993453731185
byte_1G_41,5.647676321765352
byte_1G_58,5.645577990815473
byte_1G_79,5.456482333197547
byte_1G_47,5.423181838659034
byte_1G_72,5.348809709110519
byte_1G_66,5.305648415341017
byte_1G_51,5.29793429982156
string_len_counts_91,5.0821765822653155
asm_opcodes_not,5.062046563786592
byte_1G_6f,5.041299379304769
byte_1G_6e,5.014643770241437
byte_1G_42,4.995392487099768
byte_1G_60,4.919854853269468
byte_1G_4c,4.833515338763383
byte_1G_35,4.799992464091403
byte_1G_6c,4.792307449249924
byte_1G_3f,4.72656696793162
byte_1G_36,4.627940074073283
asm_regs_es,4.442609212918559
asm_symb_Question,4.233863976431552
byte_1G_5c,4.132620010716707
byte_1G_54,4.059355330208609
asm_opcodes_fchs,3.315360883168891
asm_opcodes_stc,0.8167011071098723
asm_opcodes_ret,0.6422585312200341
