db_por,dd_por,dw_por,dc_por,db0_por,dbN0_por,dd_text,db_text,dd_rdata,db3_rdata,db3_data,db3_all,dd4,dd5,dd6,dd4_all,dd5_all,dd6_all,db3_idata,db3_NdNt,dd4_NdNt,dd5_NdNt,dd6_NdNt,db3_all_zero
0.334476309226933,0.052369077306733,0.01215710723192,0.399002493765586,0.709226467847157,0.290773532152842,0.058659217877095,0,0.288990825688073,0.091743119266055,0.9335232668566,0.625311720698254,1,86,1,0.000311720698254,0.026807980049875,0.000311720698254,0,0,0.00067521944632,0.058068872383525,0.00067521944632,0.379361914257228
0.631800853092707,0.000876734999458,0.000522100617655,0.63319968870982,0.287857053760758,0.712142946239242,0,0,0.223376623376623,0.228571428571429,0.643560670845196,1.2620255533774,0,0,0,0,0,0,0,0,0,0,0,0.144108280254777
0.968747958858267,0.000107580176047,3.07371931563639E-05,0.968886276227471,0.116149157005913,0.883850842994086,0.000720504353047,0.051696187331132,0,0,0.999843879436692,1.93665448705388,1,10,0,1.92107457227275E-06,1.92107457227275E-05,0,0,0,7.57116898849182E-05,0.000757116898849,0,0.058099810536549
0.622680951136661,0.033707865168539,0.000522602560753,0.656911418865952,0.639949643306756,0.360050356693244,0.059429477020602,0.001584786053883,0.031951053704963,0.915023793337865,0.980787704130644,1.2401358766658,0,72,0,0,0.018813692187092,0,0,0,0,0.074611398963731,0,0.321323219553308
0.490621743660993,0.01111497047586,0.006773185133727,0.50850989927058,0.346548672566372,0.653451327433628,0.000390930414386,0,0.031484257871065,0.894552723638181,0.921077959576516,0.954150746787079,0,0,0,0,0,0,0,0,0,0,0,0.178194393884237
0.375996546996395,0.564083684557965,0.000253897323922,0.940334128878282,0.773718684583699,0.226281315416301,0,0,0,0,0,0.687147717463058,8,21897,10,0.000203117859138,0.555958970192454,0.000253897323922,0,0,0.00032212603181,0.881699214817797,0.000402657539762,0.423366834170854
0.98222663439337,0.000998315690846,1.11543652608448E-05,0.983236104449476,0.061887900646849,0.938112099353151,0.007245851749873,0.010144192449823,0.013780223108374,0.959593155317753,0.996699626883384,1.95851914646797,0,6,1,0,6.6926191565069E-06,1.11543652608448E-06,0,0,0,0.000508001016002,8.46668360003387E-05,0.031037707479987
0.912028046288013,0.076003549426491,0.000152741713762,0.988184337428266,0.139279220364936,0.860720779635064,0.871723042187565,0.00426474892336,1.19819791034284E-05,0.999912132153242,0.772182254196643,1.82328511059227,45,11250,9380,0.000163651836174,0.040912959043401,0.03411231607352,0,0,0.001963008201012,0.49075205025301,0.409178153899843,0.069669057516017
0.997298352183691,0.000252295843753,4.74567997846042E-05,0.997598104827228,0.019106007068854,0.980893992931146,0.003282532239156,0.005392731535756,0.000124312412324,0.999603477799425,0.978163693184066,1.9942703178056,50,0,0,2.42126529513287E-05,0,0,0,0,0.012591286829514,0,0,0.009554566999495
0.023536451580732,0.924233141945319,0.001609938879312,0.949379532405363,0.094430992736078,0.905569007263922,0.935472679965308,0.018618097716103,0.278846153846154,0.176923076923077,0.823529411764706,0.025901494536181,131,60436,3798,0.001866389320264,0.86104660274402,0.054111043040932,0,0,0.001934607319018,0.892518533833476,0.056088844256727,0.085808580858086
0.876671956472455,0.039182347162397,0.006461119927454,0.922315423562306,0.812386863201448,0.187613136798552,0.350908285334515,0.007089056269384,0.011777198571291,0.963075586446568,0.99345977763244,1.73747449557923,5,749,33,0.000188921635306,0.02830046096879,0.001246882793017,0,0,0.002021835826931,0.302871006874242,0.013344116457744,0.409903444676409
0.194687110001783,0.01527307303738,0.004813692280264,0.214773875319427,0.902319902319902,0.097680097680098,0.002583574727942,0.000469740859626,0.270735524256651,0.128325508607199,0.958860759493671,0.37011945088251,4,3,0,0.000237713199025,0.000178284899269,0,0,0,0.000495785820526,0.000371839365394,0,0.474630700064226
0.117339704878433,0.059286877067689,0.003360814997637,0.179987396943759,0.777802640411725,0.222197359588275,0.001210246755866,3.36179654407315E-05,0.384955752212389,0.180088495575221,0.66504329004329,0.214987134380087,0,0,0,0,0,0,0,0,0,0,0,0.424523693209575
0.015316106565587,0.894959860706636,0.00151003867548,0.911786005947703,0.235412474849095,0.764587525150905,0.915894500490181,3.16245533031846E-05,0.121632653061224,0.636734693877551,0.742857142857143,0.027242330390299,124,21582,32703,0.00191066118122,0.332547496879767,0.503906069430962,0,0,0.002017933570929,0.351218083288581,0.532197432016794,0.132352941176471
0.996495135223918,0.000287974861361,4.80858586513484E-05,0.996831195943931,0.038120354441004,0.961879645558996,0.000193948797517,0.007757951900698,0.000182433599057,0.999526541373877,0.889444444444444,1.99273633389091,4,0,0,2.16116218657745E-06,0,0,0,0,0.000942063118229,0,0,0.019062606079602
0.32829548805662,0.212769094662341,0.005750516071955,0.546815098790917,0.410060633280934,0.589939366719066,0.316763005780347,0.012254335260116,0,0,0.911425462459195,0.627985844883515,7,2677,20,0.000516071955175,0.197360660572103,0.001474491300501,0,0,0.00089985859365,0.344131636457128,0.002571024553284,0.214369570321672
0.620967741935484,0.033038501560874,0.000520291363163,0.654526534859521,0.64390448261416,0.35609551738584,0.0578125,0.0015625,0.031292517006803,0.918367346938775,0.980787704130644,1.23673257023933,0,72,0,0,0.018730489073881,0,0,0,0,0.074844074844075,0,0.323306689103913
0.616037971521359,0.035473394953785,0,0.651511366475144,0.572587185725872,0.427412814274128,0.071927374301676,0.048882681564246,0.026052104208417,0.921175684702739,0.944022770398482,1.18611041718711,0,88,0,0,0.021983512365726,0,0,0,0,0.076322636600174,0,0.297388374052233
0.995364289675424,0.000210656423181,4.94915693015217E-05,0.995624437667906,0.006137487888215,0.993862512111785,0.031005418422637,0.000903070439494,0.099056603773585,0.694968553459119,0.999909428262719,1.99052807504445,1,88,0,1.26901459747491E-06,0.000111673284578,0,0,0,0.000382995021065,0.033703561853696,0,0.003069053056239
0.921547587470763,0.014660847339105,0.000204962503918,0.936413397313786,0.04289919539478,0.95710080460522,0.164493996569468,0.000686106346484,0,0,0.911353562904876,1.84143136167442,0,932,0,0,0.011236767861879,0,0,0,0,0.188473205257836,0,0.021468978341147
0.347365653986256,0.497540275639341,0.048293214165008,0.893199143790604,0.074378378378378,0.925621621621622,0,0,0,0,0,0.408426903000488,702,4511,3,0.026362236659281,0.16940178001427,0.000112659131023,0,0,0.037023363746638,0.237909392964506,0.000158219503191,0.063166605369621
0.719865847961022,0.011896816391911,0.001401588466929,0.733164252819863,0.479173910020166,0.520826089979834,0.037343646141761,0.014864946522449,0.004055185789219,0.985983162163354,0.994979772871278,1.42855235934059,14,495,49,0.000233598077822,0.00825936060869,0.000817593272375,0,0,0.001394422310757,0.049302788844622,0.004880478087649,0.241461876284807
0.981294728789715,0.000448759653883,0.000302761385678,0.982046249829276,0.431318935603767,0.568681064396233,0.004926304080092,3.97282587104207E-05,0.274111675126904,0.011280315848844,0.999865585682955,1.96189647040777,2,89,31,1.34560615857027E-06,5.98794740563769E-05,2.08568954578391E-05,0,0,0.000110809463128,0.004931021109203,0.001717546678486,0.215735643709679
0.094392156862745,0.788333333333333,0.009803921568627,0.892529411764706,0.306398005816369,0.693601994183631,0,0,0.01174168297456,0.954990215264188,0,0.13043137254902,1051,24543,9186,0.020607843137255,0.481235294117647,0.180117647058824,0,0,0.023305319644322,0.544226888706566,0.203694259041621,0.221587492483464
0.995371786297594,0.000209392723032,5.07618722501342E-05,0.995631940892876,0.006077674903678,0.993922325096322,0.030815709969789,0.000906344410876,0.099056603773585,0.694968553459119,0.999911978231834,1.99055321557425,1,88,0,1.26904680625336E-06,0.00011167611895,0,0,0,0.000383729854183,0.033768227168074,0,0.003039128056501
0.31518540317834,0.051206592113008,0.011477339611536,0.377869334902884,0.913165266106443,0.086834733893558,0.055919395465995,0.008564231738035,0.287671232876712,0.10958904109589,0.926427879961278,0.577398469688052,1,90,1,0.00029429075927,0.026486168334314,0.00029429075927,0,0,0.000629326620516,0.056639395846444,0.000629326620516,0.498470948012232
0.344628824198092,0.622226066327287,0.00181016161716,0.968665052142539,0.190649481024685,0.809350518975315,0.894474831974832,0.069355069355069,0.016760921235964,0.9481190066388,0.980463589415109,0.636040132456877,1718,95667,1149,0.010613848663075,0.591033213067761,0.007098551870706,0,0,0.015917871934327,0.886388273772573,0.010645887574239,0.103300567254643
0.287786609599511,0.020727606236625,0.002216447569551,0.310730663405686,0.78089977160461,0.21910022839539,0.002345813974674,0.000273298715496,0.1203125,0.730048076923077,0.882554945054945,0.557963925405075,0,1,0,0,1.52858453072455E-05,0,0,0,0,3.46380325597506E-05,0,0.402772450824612
0.982881073402965,0.000978317035256,1.40531728821328E-05,0.983873443611103,0.056113908374413,0.943886091625588,0.007230135203528,0.019593666401562,0.000624802619173,0.996136447803989,0.982292759706191,1.96069868051517,0,6,1,0,6.4860797917536E-06,1.0810132986256E-06,0,0,0,0.000524200594094,8.73667656823344E-05,0.028129410726888
0.342001316655695,0.054641211323239,0.012837393021725,0.409479921000658,0.906641000962464,0.093358999037536,0.062123039806996,0.000603136308806,0.297169811320755,0.09433962264151,0.92843137254902,0.636603028308097,1,88,0,0.000329163923634,0.028966425279789,0,0,0,0.000725689404935,0.063860667634253,0,0.487073422957601
0.194085671456475,0.007850945596051,0.001097769634935,0.203034386687461,0.307848338274302,0.692151661725698,0.000202394032267,0.000173480599086,0.034091977804947,0.89537289570206,0.899541984732824,0.37776902926881,2,0,0,1.51416501370319E-05,0,0,0,0,2.98227040245739E-05,0,0,0.158162651809692
0.438893476465731,0.063996696944674,0.016102394715112,0.518992568125516,0.933207902163688,0.066792097836312,0.094552929085303,0,0.288990825688073,0.110091743119266,0.962818003913894,0.832369942196532,0,90,0,0,0.037159372419488,0,0,0,0,0.102622576966933,0,0.492063492063492
0.212758906379453,0.012167120369275,0.002532844123565,0.227458870872293,0.743324432576769,0.256675567423231,0.001323293109424,0.000472604681937,0.041720990873533,0.855280312907432,0.852179406190777,0.407953603976802,0,0,0,0,0,0,0,0,0,0,0,0.387663920157827
0.997211443854867,0.00022746530489,3.23683572260584E-05,0.997471277516983,0.037554468652735,0.962445531347265,0,0.007841599686336,0.000140230351724,0.999655433992906,0.888919667590028,1.99422513034915,5,0,0,2.21701076890811E-06,0,0,0,0,0.00114995400184,0,0,0.01877909637105
0.254976805203221,0.578494827599832,0.04696649991702,0.880438132720074,0.037441110835606,0.962558889164394,0,0,0,0,0,0.234650734567755,4100,20432,6954,0.032401590048761,0.161470558018603,0.054956257853434,0,0,0.040807590072377,0.203410753929933,0.069230539488487,0.039640307153442
0.31399416909621,0.051020408163265,0.011370262390671,0.376384839650146,0.899721448467967,0.100278551532033,0.055804683607374,0.007972097658196,0.287671232876712,0.10958904109589,0.922264875239923,0.574344023323615,2,92,0,0.000583090379009,0.026822157434402,0,0,0,0.00125313283208,0.057644110275689,0,0.491878172588832
0.996864865018576,0.000236023767309,3.50718047808557E-05,0.997135960590666,0.028072942964102,0.971927057035898,0.000184094256259,0.007547864506627,0.000149967935427,0.999594848530005,0.90189374013677,1.99346811333122,5,0,0,2.36971653924701E-06,0,0,0,0,0.001063151180098,0,0,0.014038313585974
0.997086187321356,0.000278712517088,7.35994092742495E-05,0.997438499247718,0.014391808930989,0.985608191069011,0.002429452438796,0.00766211923005,0.000192235231306,0.999456006603845,0.901321786690975,1.99384419367021,12,0,0,4.82619077208193E-06,0,0,0,0,0.002504696305573,0,0,0.007197088890503
0.91708452838533,0.001424306869842,0.000650368433718,0.91915920368889,0.504155733635912,0.495844266364088,0,0,0.231683168316832,0.03960396039604,0.997081884309462,1.83137247250567,0,0,0,0,0,0,0,0,0,0,0,0.252462800525587
0.995415917882489,0.00021194399602,4.94959032621608E-05,0.995677357781771,0.006237154674296,0.993762845325704,0.031716986886246,0.000914913083257,0.099056603773585,0.694968553459119,0.999911976435199,1.99063639040338,1,88,0,1.26912572467079E-06,0.000111683063771,0,0,0,0.000386996904025,0.03405572755418,0,0.003118883526404
0.334474175482265,0.052271313005601,0.012134411947729,0.398879900435594,0.708837209302326,0.291162790697674,0.058724832214765,0,0.288990825688073,0.091743119266055,0.92177191328935,0.621032980709396,1,86,1,0.00031113876789,0.026757934038581,0.00031113876789,0,0,0.000667111407605,0.057371581054036,0.000667111407605,0.381763527054108
0.997182260793784,0.000226709569132,3.57962477577628E-05,0.997444766610674,0.033923483589793,0.966076516410207,0.000194741966894,0.008179162609542,0.00014510065637,0.999610846251877,0.898219505713526,1.99411704135616,5,0,0,2.20964492331869E-06,0,0,0,0,0.001111358079573,0,0,0.01696384683472
0.120824756183984,0.02422299463436,0.001980899672662,0.147028650491007,0.582728186794772,0.417271813205228,0.002258855972586,0.002141249467729,0.152745356744139,0.642799147467776,0.833143378162754,0.220470421489556,2,17,6,6.74923227482874E-06,5.73684743360443E-05,2.02476968244862E-05,0,0,1.11344315594328E-05,9.46426682551789E-05,3.34032946782984E-05,0.319276924018858
0.981852765436912,0.000999218100634,1.12019966438818E-05,0.98286318553419,0.057285926493843,0.942714073506157,0.007050197405527,0.014875916525663,0.013559578819786,0.959472767214605,0.99657017603488,1.95742793195459,0,6,1,0,6.72119798632908E-06,1.12019966438818E-06,0,0,0,0.000494193229553,8.23655382587925E-05,0.028734823096363
0.310754604872252,0.051693404634581,0.011586452762923,0.374034462269756,0.890057361376673,0.109942638623327,0.055947580645161,0.009072580645161,0.287671232876712,0.118721461187215,0.931137724550898,0.570409982174688,2,93,0,0.000594177064765,0.027629233511587,0,0,0,0.001285347043702,0.059768637532134,0,0.484895833333333
0.98446125394552,0.001001154108208,0.000257240986137,0.985719649039865,0.052676925684504,0.947323074315496,0,0,0.004401636373052,0.975816891926881,0.998318063618771,1.96737210951514,132,0,0,0.000458862299595,0,0,0,0,0.042172523961661,0,0,0.02635921901228
0.527947690360683,0.030795190887998,0.000210925964986,0.558953807213668,0.561326408310028,0.438673591689972,0.048656163113995,0.050509731232623,0.026052104208417,0.921175684702739,0.922138836772983,0.996414258595233,0,88,0,0,0.018561484918794,0,0,0,0,0.053593179049939,0,0.297417442845047
0.16806094618693,0.006805307877898,0.000957201300745,0.175823455365572,0.30771631427011,0.69228368572989,0.000169084848387,0.000152981529493,0.034142212189616,0.895268999247554,0.899541984732824,0.327087485576419,2,0,0,1.3112346585545E-05,0,0,0,0,2.3488238264689E-05,0,0,0.158107837241932
0.325657894736842,0.594623368013056,0.001912484700122,0.92219374745002,0.176611071959909,0.823388928040091,0.001349397590361,0.005686746987952,0.023981900452489,0.923491704374057,0.967763234551598,0.636602407180743,2075,89341,304,0.013228019175847,0.569544318645451,0.001937984496124,0,0,0.020264067657572,0.872487743901248,0.002968807984531,0.090346485079111
0.997771784377703,0.000202075177355,5.53835671268293E-05,0.998029243122184,0.03044437603551,0.96955562396449,0.002324333988915,0.007151796888968,0.000140546111738,0.999597581645879,0.905982905982906,1.99529808483625,12,0,0,3.59244759741595E-06,0,0,0,0,0.002435559163791,0,0,0.015224060821825
0.340371887803341,0.053261897258115,0.013236684525686,0.406870469587142,0.708333333333333,0.291666666666667,0.060606060606061,0,0.293023255813953,0.093023255813954,0.933081998114986,0.636621493854396,2,84,1,0.000630318310747,0.026473369051371,0.000315159155373,0,0,0.001351351351351,0.056756756756757,0.000675675675676,0.378712871287129
0.325859163186048,0.210449182970616,0.005642265699421,0.541950611856086,0.41061389700922,0.58938610299078,0.312149318676285,0.01145081873354,0,0,0.911425462459195,0.624313035832051,4,2682,6,0.000293104711658,0.19652670916685,0.000439657067487,0,0,0.000508582326764,0.341004450095359,0.000762873490146,0.214319248826291
0.100791376463667,0.051994572334086,0.00139012772095,0.154176076518703,0.538222556957259,0.461777443042741,0.045718776239585,0.007524705578401,0.260869565217391,0,0.791005519144532,0.183031901770634,323,462,97,0.001532461617293,0.002191942003682,0.000460212931509,0,0,0.002750715356316,0.003934459735659,0.000826066221556,0.296360620042511
0.057703509793876,0.006428656649379,0.000975527591991,0.065107694035245,0.525784480661639,0.47421551933836,0.000159275523903,0.000128937328874,0.118973985810442,0.640895033654721,0.873251560146331,0.106634289443949,2,0,0,1.40363682300842E-05,0,0,0,0,2.33214393992397E-05,0,0,0.284520205344215
0.668104263609882,0.114553777475126,0.003253508871486,0.785911549956494,0.790317100792752,0.209682899207248,0.350627207404701,0.003044696139325,0,0,0.960199464401145,1.32728029357243,4,2829,10,0.000151325994023,0.1070253092725,0.000378314985057,0,0,0.000539301604422,0.381421059727653,0.001348254011056,0.397816668566868
0.982399457346352,0.000989584263044,1.11565305867443E-05,0.983400198139983,0.055975742709185,0.944024257290815,0.007317965605562,0.009952433223564,0.013580028775526,0.959689022389378,0.996710225715069,1.95887256564503,0,6,1,0,6.69391835204655E-06,1.11565305867443E-06,0,0,0,0.000511770726714,8.5295121119072E-05,0.028072545517505
0.403220462527334,0.198131336558213,0.006692730766682,0.60804452985223,0.429252259654889,0.570747740345111,0.335038058991437,0.009157944814462,0,0,0.921106719367589,0.781392883175403,2,2761,14,0.000132529322113,0.18295672917633,0.000927705254788,0,0,0.000261951538965,0.361624099541585,0.001833660772757,0.221506105834464
0.989272326605656,0.000602463563024,8.75030550635604E-05,0.989962293223743,0.037377552524693,0.962622447475307,0.001421541826135,0.004373974849645,0.000387637692139,0.998898567095187,0.982322729625353,1.9779975076716,9,0,0,9.05204017898901E-06,0,0,0,0,0.001321974148061,0,0,0.018693945874813
0.99766350967876,0.000217130853198,4.50495788879004E-05,0.997925690110846,0.015908013806879,0.984091986193121,0.003236994219653,0.005086705202312,0.000120375654209,0.999622439500963,0.979620965823488,1.99503967609759,31,0,0,1.25814139236479E-05,0,0,0,0,0.007603630120186,0,0,0.007955152509865
0.282901519938803,0.011042006186184,0.00156317557455,0.295506701699538,0.304059879300886,0.695940120699114,0.000322201279139,0.000306091215182,0.032289950576606,0.898987997175806,0.895255988727102,0.550659083602177,2,0,0,2.21727031851088E-05,0,0,0,0,5.97567898652484E-05,0,0,0.156210992550836
0.055543718800529,0.039683048009443,0.000793425677451,0.096020192487422,0.627326853834749,0.372673146165251,0.003326526627627,0.002106604461891,0.346966960586423,0.39102836502709,0.530067016844775,0.099697138831194,0,0,0,0,0,0,0,0,0,0,0,0.349486049926579
